Bs_trans-4-methylcyclohexanol,Mean_fit_trans-4-methylcyclohexanol,Bs_cycloheptanol,Mean_fit_cycloheptanol,Bs_cyclooctanol,Mean_fit_cyclooctanol,Bs_cis-4-methylcyclohexanol,Mean_fit_cis-4-methylcyclohexanol,Bs_1-methylcyclohexanol,Mean_fit_1-methylcyclohexanol,Bs_cyclopentanol,Mean_fit_cyclopentanol,Bs_benzothiazole,Mean_fit_benzothiazole,Bs_thianaphthene,Mean_fit_thianaphthene,Bs_4-fluorophenol,Mean_fit_4-fluorophenol,Bs_quinoline,Mean_fit_quinoline,Bs_benzonitrile,Mean_fit_benzonitrile,Bs_m-cresol,Mean_fit_m-cresol,Bs_p-cresol,Mean_fit_p-cresol,Bs_aniline,Mean_fit_aniline,Bs_benzaldehyde,Mean_fit_benzaldehyde,Bs_2-butanol,Mean_fit_2-butanol,Bs_cyclobutanol,Mean_fit_cyclobutanol,Bs_2-propanol,Mean_fit_2-propanol,Bs_1-propanol,Mean_fit_1-propanol,Bs_acetone,Mean_fit_acetone,Bs_ethanol,Mean_fit_ethanol,Bs_acetaldehyde,Mean_fit_acetaldehyde
-27.557053511705686,6.025907884271735e-05,-28.013053511705685,1.1708499603891221e-51,-28.199053511705685,7.913890200843023e-07,-26.983053511705684,3.766713918993776e-08,-26.730053511705684,2.305204457928131e-08,-25.778053511705686,2.065427327489453e-05,-35.160670541497325,1.5613075970131713e-10,-34.356128313559395,6.900404441027652e-11,-33.55043447110225,3.217342271269344e-08,-35.54906145661383,1.1514430412735165e-10,-32.99919066606638,3.760914517600637e-09,-36.427162656007646,5.5884675685605015e-11,-36.79866700959734,4.6347032853483465e-10,-34.428535670496075,5.6628198652547194e-11,-33.66864040178989,3.117638262690535e-09,-30.679719011545536,8.574290912414673e-11,-22.125053511705687,3.3601568218793394e-05,-28.73175171061438,4.248051164371542e-11,-28.664205464507166,1.3195194852287234e-09,-28.833071079775205,9.337086453211257e-11,-26.800670971210025,5.269193089385282e-09,-26.665578478995588,4.397371727906496e-12
-27.451658862876254,6.608709196964667e-05,-27.907658862876254,3.487141781350889e-51,-28.093658862876254,8.983442431108053e-07,-26.877658862876252,4.394188598042541e-08,-26.624658862876252,2.673752933093869e-08,-25.672658862876254,2.2878121915523253e-05,-35.016771374507556,1.837135868545494e-10,-34.212229146569626,8.007068899509468e-11,-33.40653530411248,3.682762783858596e-08,-35.40516228962406,1.3498898857273502e-10,-32.855291499076614,4.3015050558040174e-09,-36.28326348901788,6.568556053053102e-11,-36.65476784260757,5.361992824490827e-10,-34.284636503506306,6.692764523633994e-11,-33.52474123480012,3.580076695624425e-09,-30.53581984455577,1.009086948253198e-10,-22.019658862876256,3.6845634189140355e-05,-28.587852543624614,5.084490335872663e-11,-28.5203062975174,1.5329833756309457e-09,-28.68917191278544,1.097390481768959e-10,-26.65677180422026,6.09302531638727e-09,-26.521679312005823,5.291979249571155e-12
-27.346264214046823,7.247872597691836e-05,-27.802264214046822,1.038575241459779e-50,-27.988264214046822,1.0197543142296218e-06,-26.77226421404682,5.12619058156188e-08,-26.51926421404682,3.1012237194097275e-08,-25.567264214046823,2.534140659837047e-05,-34.872872207517794,2.1616933177911464e-10,-34.06832997957986,9.291216610461403e-11,-33.26263613712272,4.215510993081707e-08,-35.26126312263429,1.5825382917485678e-10,-32.71139233208685,4.919799601154974e-09,-36.139364322028115,7.720529481955956e-11,-36.5108686756178,6.203410505361412e-10,-34.14073733651654,7.91003387615524e-11,-33.38084206781035,4.111108494868426e-09,-30.391920677566002,1.1875693040201056e-10,-21.914264214046824,4.040288610184081e-05,-28.443953376634845,6.085623966199234e-11,-28.37640713052763,1.7809801645122056e-09,-28.54527274579567,1.2897662193750765e-10,-26.51287263723049,7.045662755487583e-09,-26.377780145016054,6.368586990306471e-12
-27.24086956521739,7.948847974871787e-05,-27.69686956521739,3.0931880600374755e-50,-27.88286956521739,1.1575727815940951e-06,-26.66686956521739,5.98013245452335e-08,-26.41386956521739,3.597037120452186e-08,-25.46186956521739,2.8069905406987653e-05,-34.728973040528025,2.5435886807086284e-10,-33.924430812590096,1.0781311761614084e-10,-33.11873697013295,4.825326517631017e-08,-35.11736395564453,1.8552827688541244e-10,-32.56749316509708,5.626967258986406e-09,-35.995465155038346,9.074532515243687e-11,-36.36696950862804,7.17686560894908e-10,-33.996838169526775,9.348698239843558e-11,-33.23694290082059,4.7209080956015905e-09,-30.248021510576233,1.397620744463812e-10,-21.808869565217393,4.4303556734538475e-05,-28.300054209645076,7.283880312764771e-11,-28.232507963537863,2.0690963755253833e-09,-28.401373578805902,1.515865982320139e-10,-26.36897347024072,8.147243951729563e-09,-26.233880978026285,7.66422133200514e-12
-27.13547491638796,8.71761202165953e-05,-27.59147491638796,9.212440267024021e-50,-27.77747491638796,1.3140172108429932e-06,-26.561474916387958,6.976327460668583e-08,-26.308474916387958,4.172119526454972e-08,-25.35647491638796,3.1092171423900634e-05,-34.585073873538256,2.992951554847024e-10,-33.78053164560033,1.2510383534699284e-10,-32.97483780314318,5.52335790831178e-08,-34.97346478865476,2.1750337229361299e-10,-32.423593998107314,6.43578257192699e-09,-35.85156598804858,1.0665996491882722e-10,-36.22307034163827,8.3030777865842e-10,-33.852939002537006,1.1049024586719826e-10,-33.09304373383082,5.421159104149177e-09,-30.104122343586468,1.6448250546186617e-10,-21.70347491638796,4.858079680706551e-05,-28.15615504265531,8.71807274081248e-11,-28.088608796548098,2.4038222863561794e-09,-28.257474411816137,1.7816016901571893e-10,-26.225074303250956,9.421056088139099e-09,-26.08998181103652,9.223441356042502e-12
-27.030080267558528,9.560719124615397e-05,-27.486080267558528,2.743740568831066e-49,-27.672080267558528,1.4916048660948799e-06,-26.456080267558526,8.138472705717214e-08,-26.203080267558526,4.839144202335783e-08,-25.251080267558528,3.4439831387075266e-05,-34.44117470654849,3.521701082226273e-10,-33.63663247861056,1.4516758224363758e-10,-32.83093863615341,6.322366463913902e-08,-34.82956562166499,2.549892542151507e-10,-32.279694831117546,7.360856284023369e-09,-35.70766682105881,1.2536566591549871e-10,-36.0791711746485,9.606018070463076e-10,-33.70903983554724,1.3058603581540418e-10,-32.94914456684105,6.225278152910487e-09,-29.9602231765967,1.935753652059158e-10,-21.59808026755853,5.327095650417023e-05,-28.01225587566554,1.0434656947985163e-10,-27.94470962955833,2.7926981325857937e-09,-28.113575244826368,2.093921639100297e-10,-26.081175136261187,1.089402727155906e-08,-25.94608264404675,1.1099871306309465e-11
-26.924685618729097,0.00010485357161245474,-27.380685618729096,8.171680999654715e-49,-27.566685618729096,1.6931932129957642e-06,-26.350685618729095,9.494212854384783e-08,-26.097685618729095,5.6128105720702974e-08,-25.145685618729097,3.8147916472891154e-05,-34.29727553955872,4.1438620990548596e-10,-33.49273331162079,1.6844908771937258e-10,-32.68703946916364,7.236959531025356e-08,-34.68566645467522,2.9893568582011366e-10,-32.13579566412778,8.41889927468737e-09,-35.56376765406904,1.4735191599158918e-10,-35.93527200765873,1.1113419088674791e-09,-33.56514066855747,1.5433681603366046e-10,-32.80524539985128,7.148671959622271e-09,-29.816324009606934,2.278140274504643e-10,-21.492685618729098,5.841389413828397e-05,-27.868356708675776,1.2489235735789397e-10,-27.800810462568563,3.244483963529516e-09,-27.969676077836603,2.4609921818617195e-10,-25.937275969271422,1.2597295786780824e-08,-25.802183477056985,1.3358044818691048e-11
-26.819290969899665,0.00011499408678536754,-27.275290969899665,2.4337712945129543e-48,-27.461290969899665,1.922025895459518e-06,-26.245290969899663,1.1075797730139905e-07,-25.992290969899663,6.510168154065472e-08,-25.040290969899665,4.225522865782228e-05,-34.15337637256896,4.875937138009241e-10,-33.34883414463103,1.9546440544666618e-10,-32.54314030217388,8.283857552917538e-08,-34.54176728768546,3.504561183612206e-10,-31.99189649713801,9.6290244302679e-09,-35.41986848707927,1.731940478898246e-10,-35.79137284066897,1.2857365344477733e-09,-33.42124150156771,1.824073503309077e-10,-32.66134623286152,8.209032516145126e-09,-29.672424842617165,2.681086565311593e-10,-21.387290969899666,6.405331456444626e-05,-27.724457541686007,1.4948360069815897e-10,-27.656911295578794,3.769356976324586e-09,-27.825776910846834,2.8924112564918357e-10,-25.793376802281653,1.4566868352870946e-08,-25.658284310067216,1.6075624343198362e-11
-26.713896321070234,0.00012611517969732158,-27.169896321070233,7.248499683535893e-48,-27.355896321070233,2.1817849257928477e-06,-26.139896321070232,1.2920849460322962e-07,-25.886896321070232,7.550992286164195e-08,-24.934896321070234,4.680474648115707e-05,-34.00947720557919,5.737344150263359e-10,-33.20493497764126,2.268123521102305e-10,-32.39924113518411,9.482199749620825e-08,-34.39786812069569,4.1085590219439896e-10,-31.847997330148246,1.1013091906365847e-08,-35.27596932008951,2.0356829446343108e-10,-35.6474736736792,1.487497612371298e-09,-33.27734233457794,2.1558330869878925e-10,-32.51744706587175,9.426676062513005e-09,-29.5285256756274,3.155304021920286e-10,-21.281896321070235,7.023714021004258e-05,-27.58055837469624,1.7891684767823846e-10,-27.513012128589025,4.379140773531244e-09,-27.681877743857065,3.399459347444411e-10,-25.649477635291888,1.6844381297071512e-08,-25.51438514307745,1.934607208847582e-11
-26.608501672240802,0.00013831164615969287,-27.0645016722408,2.1588202548314782e-47,-27.2505016722408,2.4766499278445796e-06,-26.0345016722408,1.507325741502983e-07,-25.7815016722408,8.758219920206821e-08,-24.829501672240802,5.1844074440714694e-05,-33.86557803858942,6.750931557641007e-10,-33.06103581065149,2.631877806701412e-10,-32.255341968194344,1.0853894017549596e-07,-34.25396895370592,4.816653598617698e-10,-31.704098163158477,1.2596104017835254e-08,-35.13207015309974,2.392694842313028e-10,-35.50357450668943,1.7209195565797657e-09,-33.13344316758817,2.547932575355322e-10,-32.37354789888198,1.0824932340898414e-08,-29.38462650863763,3.7133987389570876e-10,-21.176501672240803,7.701791785639713e-05,-27.436659207706473,2.1414548641740472e-10,-27.36911296159926,5.087571708639548e-09,-27.5379785768673,3.9953944408448054e-10,-25.50557846830212,1.94779807373065e-08,-25.370485976087682,2.3281864347036184e-11
-26.50310702341137,0.00015168744113427216,-26.95910702341137,6.429613156025146e-47,-27.14510702341137,2.8113653862687e-06,-25.92910702341137,1.758422222801907e-07,-25.67610702341137,1.0158455089830843e-07,-24.72410702341137,5.742594070681243e-05,-33.72167887159965,7.943584296410904e-10,-32.91713664366172,3.0539698234779535e-10,-32.111442801204575,1.2424017445439988e-07,-34.11006978671615,5.64678559195102e-10,-31.560198996168708,1.4406656889906894e-08,-34.98817098610997,2.8123184032589877e-10,-35.35967533969966,1.990970671468193e-09,-32.9895440005984,3.011346494167137e-10,-32.22964873189221,1.2430591587496109e-08,-29.24072734164786,4.370206515301154e-10,-21.071107023411372,8.445326460973691e-05,-27.292760040716704,2.563106266834077e-10,-27.22521379460949,5.910608319337345e-09,-27.39407940987753,4.695798686272669e-10,-25.36167930131235,2.252334038013162e-08,-25.226586809097917,2.801835974736418e-11
-26.39771237458194,0.00016635656265715298,-26.85371237458194,1.914931326200575e-46,-27.03971237458194,3.191316983765276e-06,-25.823712374581937,2.0513473734130133e-07,-25.570712374581937,1.1782555190582357e-07,-24.61871237458194,6.36087483413015e-05,-33.57777970460988,9.346936927754305e-10,-32.77323747667195,3.543755587323505e-10,-31.96754363421481,1.4221274768707283e-07,-33.966170619726384,6.619987688165962e-10,-31.416299829178943,1.6477457029221627e-08,-34.8442718191202,3.3055342709750583e-10,-35.215776172709894,2.3033989005021766e-09,-32.84564483360863,3.5590453984409966e-10,-32.08574956490244,1.4274417826569415e-08,-29.096828174658096,5.143187233246761e-10,-20.96571237458194,9.260635682804744e-05,-27.14886087372694,3.067780621920029e-10,-27.081314627619726,6.866790819015362e-09,-27.250180242887765,5.518985829360796e-10,-25.217780134322584,2.604483845012129e-08,-25.082687642108148,3.3718454468698895e-11
-26.292317725752508,0.0001824440208584922,-26.748317725752507,5.703238896461538e-46,-26.934317725752507,3.6226182543321057e-06,-25.718317725752506,2.3930691794656364e-07,-25.465317725752506,1.3666310992270624e-07,-24.513317725752508,7.04571857633975e-05,-33.43388053762012,1.0998212729828246e-09,-32.62933830968219,4.1120916015751975e-10,-31.82364446722504,1.6278523143533e-07,-33.82227145273662,7.760917477228286e-10,-31.272400662189174,1.884591214629708e-08,-34.70037265213044,3.8852488408972616e-10,-35.07187700572013,2.6648541691786743e-09,-32.70174566661887,4.2063589070779064e-10,-31.941850397912678,1.6391738301233832e-08,-28.952929007668327,6.052888993518891e-10,-20.86031772575251,0.00010154646613051597,-27.00496170673717,3.6718251076492703e-10,-26.937415460629957,7.97765874462584e-09,-27.106281075897996,6.486480068510555e-10,-25.073880967332816,3.0116918630675776e-08,-24.93878847511838,4.0578184519290536e-11
-26.186923076923076,0.0002000869002279435,-26.642923076923076,1.698595321151735e-45,-26.828923076923076,4.112208946470059e-06,-25.612923076923074,2.7917163808196133e-07,-25.359923076923074,1.5851235369069297e-07,-24.407923076923076,7.804290281788445e-05,-33.28998137063035,1.2941211027952263e-09,-32.48543914269242,4.771575500318961e-10,-31.679745300235275,1.863337283441094e-07,-33.67837228574685,9.098482191263787e-10,-31.12850149519941,2.1554806902252366e-08,-34.55647348514067,4.566631992923619e-10,-34.927977838730364,3.083029926357074e-09,-32.5578464996291,4.971404765641902e-10,-31.797951230922912,1.8823120334310945e-08,-28.809029840678562,7.123494344215053e-10,-20.754923076923077,0.00011134954701051847,-26.8610625397474,4.3948056535297715e-10,-26.793516293640188,9.268236169074678e-09,-26.962381908908228,7.623578856578487e-10,-24.92998180034305,3.482566378617891e-08,-24.794889308128614,4.8833467750066124e-11
-26.081528428093645,0.0002194355240474426,-26.537528428093644,5.0589254937726793e-45,-26.723528428093644,4.667966678601872e-06,-25.507528428093643,3.256771833449613e-07,-25.254528428093643,1.838547812866532e-07,-24.302528428093645,8.644525948021724e-05,-33.14608220364058,1.5227468951390295e-09,-32.34153997570265,5.536825285283485e-10,-31.535846133245506,2.1328874796688475e-07,-33.534473118757084,1.066657111426994e-09,-30.98460232820964,2.4653075786717458e-08,-34.4125743181509,5.367514054448125e-10,-34.784078671740595,3.566826896617434e-09,-32.41394733263933,5.875595946393495e-10,-31.654052063933143,2.161514858771897e-08,-28.665130673688793,8.383463124044971e-10,-20.649528428093646,0.00012209888100457876,-26.717163372757636,5.260140710892245e-10,-26.649617126650423,1.0767595408324044e-08,-26.818482741918462,8.960014363330507e-10,-24.78608263335328,4.027061573356837e-08,-24.650990141138845,5.876821747308781e-11
-25.976133779264213,0.00024065473075628852,-26.432133779264213,1.5066994965104655e-44,-26.618133779264213,5.29883368271017e-06,-25.40213377926421,3.799298082660833e-07,-25.14913377926421,2.1324887100576254e-07,-24.197133779264213,9.575215498389154e-05,-33.00218303665081,1.7917628431786707e-09,-32.19764080871288,6.42480334584016e-10,-31.391946966255738,2.4414307724193406e-07,-33.390573951767315,1.25049142198628e-09,-30.84070316121987,2.8196687088459132e-08,-34.26867515116113,6.308852381566402e-10,-34.640179504750826,4.126542529056924e-09,-32.27004816564956,6.944239978868512e-10,-31.510152896943374,2.482131761247004e-08,-28.521231506699024,9.866289008530135e-10,-20.544133779264214,0.0001338857828418514,-26.573264205767867,6.295859812524744e-10,-26.505717959660654,1.2509511921599427e-08,-26.674583574928693,1.0530730894182648e-09,-24.642183466363512,4.656687953278099e-08,-24.50709097414908,7.072410672601655e-11
-25.87073913043478,0.0002639252729342715,-26.32673913043478,4.487402266705331e-44,-26.51273913043478,6.014960674806912e-06,-25.29673913043478,4.432200512851351e-07,-25.04373913043478,2.473423886682822e-07,-24.09173913043478,0.00010606094598563733,-32.85828386966105,2.1083044702251694e-09,-32.053741641723114,7.455192444277684e-10,-31.248047799265972,2.7946078950386707e-07,-33.24667478477755,1.4660088791980577e-09,-30.696803994230105,3.224965392707165e-08,-34.124775984171364,7.415279767875947e-10,-34.49628033776106,4.7740901748746355e-09,-32.126148998659794,8.207247285746074e-10,-31.36625372995361,2.8503056790281073e-08,-28.37733233970926,1.1611389870385855e-09,-20.438739130434783,0.00014681037451516244,-26.4293650387781,7.535511492321295e-10,-26.36181879267089,1.4533225157361055e-08,-26.530684407938928,1.237679859269979e-09,-24.498284299373747,5.3847556780173074e-08,-24.36319180715931,8.511231899234259e-11
-25.76534448160535,0.0002894453505937342,-26.22134448160535,1.3364827657983002e-43,-26.40734448160535,6.827870166206095e-06,-25.19134448160535,5.170534333344019e-07,-24.93834448160535,2.8688666256531065e-07,-23.98634448160535,0.00011747946330173854,-32.71438470267128,2.480767896178362e-09,-31.90984247473335,8.65083200037285e-10,-31.104148632276203,3.198875567285663e-07,-33.102775617787785,1.7186699532843928e-09,-30.552904827240337,3.6885190609349365e-08,-33.9808768171816,8.715749031545834e-10,-34.352381170771295,5.523252658861396e-09,-31.98224983167003,9.699968349713326e-10,-31.22235456296384,3.273090730437929e-08,-28.23343317271949,1.3665155622481012e-09,-20.33334448160535,0.00016098243377953467,-26.285465871788332,9.019249973856931e-10,-26.21791962568112,1.6884322484293914e-08,-26.38678524094916,1.4546487317791034e-09,-24.354385132383978,6.226655934401127e-08,-24.21929264016954,1.0242768950474793e-10
-25.659949832775922,0.000317432291568011,-26.115949832775918,3.980445872946609e-43,-26.301949832775918,7.750641842099755e-06,-25.085949832775917,6.031862702500145e-07,-24.832949832775917,3.3275314061877125e-07,-23.88094983277592,0.00013012713776310684,-32.57048553568151,2.919032540706496e-09,-31.765943307743584,1.0038224345862667e-09,-30.960249465286438,3.6616245353421044e-07,-32.958876450798016,2.014876205804298e-09,-30.40900566025057,4.218703519914159e-08,-33.836977650191834,1.0244290648108557e-09,-34.208482003781526,6.389975641973404e-09,-31.838350664680263,1.146418314290291e-09,-31.078455395974075,3.7585873689916765e-08,-28.089534005729725,1.608218139812011e-09,-20.22794983277592,0.00017652232420178285,-26.141566704798564,1.0795135827399915e-09,-26.07402045869135,1.961576611925069e-08,-26.24288607395939,1.7096528774687837e-09,-24.210485965394213,7.20018630235307e-08,-24.075393473179776,1.2326572347521149e-10
-25.55455518394649,0.0003481243929794691,-26.01055518394649,1.1854959714346504e-42,-26.19655518394649,8.798122988645955e-06,-24.98055518394649,7.036674508694288e-07,-24.72755518394649,3.8595259462264685e-07,-23.775555183946487,0.00014413624685750569,-32.426586368691744,3.434723170261096e-09,-31.622044140753815,1.1648122170362944e-09,-30.81635029829667,4.191314687318253e-07,-32.81497728380825,2.3621324831744974e-09,-30.265106493260802,4.825096219202372e-08,-33.693078483202065,1.204090325458785e-09,-34.06458283679176,7.3927070191058965e-09,-31.694451497690494,1.3549270512175099e-09,-30.934556228984306,4.3160975859292274e-08,-27.945634838739956,1.8926718850204205e-09,-20.12255518394649,0.00019356201455995913,-25.9976675378088,1.2920692725639552e-09,-25.930121291701585,2.27890861853085e-08,-26.098986906969625,2.0093599901137294e-09,-24.066586798404444,8.325926991286218e-08,-23.931494306190007,1.4834307653789812e-10
-25.44916053511706,0.0003817829390734463,-25.90516053511706,3.530761987846019e-42,-26.09116053511706,9.987167352348973e-06,-24.875160535117057,8.208871745701093e-07,-24.622160535117057,4.4765739476419106e-07,-23.670160535117056,0.0001596532950654105,-32.282687201701975,4.041518239600841e-09,-31.478144973764046,1.3516210179952713e-09,-30.672451131306904,4.797629714342192e-07,-32.67107811681848,2.7692370636273863e-09,-30.121207326271037,5.518651262021352e-08,-33.549179316212296,1.4152600327534142e-09,-33.92068366980199,8.552789576027227e-09,-31.550552330700725,1.6013590250325473e-09,-30.790657061994537,4.956303133870372e-08,-27.801735671750187,2.22743841490636e-09,-20.017160535117057,0.00021224619612925864,-25.853768370819033,1.5464770723836049e-09,-25.78622212471182,2.647576677543753e-08,-25.95508773997986,2.3616066295489576e-09,-23.922687631414675,9.627675900492045e-08,-23.787595139200242,1.7852220176229007e-10
-25.343765886287628,0.0004186944121236049,-25.799765886287627,1.0515666451174918e-41,-25.985765886287627,1.1336906272393014e-05,-24.769765886287626,9.576338075361607e-07,-24.516765886287626,5.192273452806949e-07,-23.564765886287624,0.0001768405421632271,-32.138788034712206,4.755512706438463e-09,-31.33424580677428,1.5683896077945271e-09,-30.528551964317135,5.491654144629099e-07,-32.52717894982871,3.2465045752740984e-09,-29.977308159281268,6.31189728408838e-08,-33.40528014922253,1.6634640424270864e-09,-33.77678450281222,9.894915263033186e-09,-31.40665316371096,1.892611653619264e-09,-30.64675789500477,5.691470186301973e-08,-27.65783650476042,2.621416808256351e-09,-19.911765886287625,0.00023273350719701672,-25.709869203829264,1.8509776418895473e-09,-25.64232295772205,3.0758856245021053e-08,-25.81118857299009,2.7756031272771327e-09,-23.77878846442491,1.1132951700545974e-07,-23.643695972210473,2.1484101088949898e-10
-25.238371237458196,0.00045917291465869073,-25.694371237458196,3.1318803502760545e-41,-25.880371237458196,1.2869056445096662e-05,-24.664371237458194,1.1171602101420923e-06,-24.411371237458194,6.022396505801569e-07,-23.459371237458193,0.0001958776952769716,-31.994888867722445,5.595644942698186e-09,-31.19034663978451,1.8199228400582402e-09,-30.38465279732737,6.286075986915826e-07,-32.38327978283895,3.806027333247756e-09,-29.833408992291503,7.219163775328682e-08,-33.261380982232765,1.9551973180108292e-09,-33.63288533582246,1.1447650754371102e-08,-31.26275399672119,2.236836846223731e-09,-30.502858728015003,6.5356843541055e-08,-27.513937337770653,3.0850801692844834e-09,-19.806371237458194,0.00025519787502959845,-25.565970036839495,2.2154342225642267e-09,-25.498423790732282,3.573483800756468e-08,-25.66728940600032,3.2621744126213086e-09,-23.63488929743514,1.2873575570679434e-07,-23.499796805220704,2.5854856989238896e-10
-25.132976588628765,0.0005035628229401982,-25.588976588628764,9.327677493373897e-41,-25.774976588628764,1.4608269268072237e-05,-24.558976588628763,1.3032611131069501e-06,-24.305976588628763,6.985236721715386e-07,-23.35397658862876,0.00021696378213519635,-31.850989700732676,6.584199066002856e-09,-31.046447472794746,2.1117961552229033e-09,-30.2407536303376,7.195418687795259e-07,-32.23938061584918,4.4619817173087655e-09,-29.689509825301734,8.256839932809557e-08,-33.117481815242996,2.2980938900149033e-09,-33.48898616883269,1.3244045479774202e-08,-31.118854829731426,2.6436691683382178e-09,-30.358959561025237,7.505120561962294e-08,-27.370038170780887,3.630754033526836e-09,-19.700976588628762,0.00027982998647472254,-25.42207086984973,2.6516521232239765e-09,-25.354524623742517,4.151580397615215e-08,-25.523390239010556,3.834043056397999e-09,-23.490990130445375,1.488634388980992e-07,-23.35589763823094,3.111480564908861e-10
-25.027581939799333,0.000552241693445149,-25.483581939799333,2.778061665501564e-40,-25.669581939799333,1.658252737941203e-05,-24.45358193979933,1.5203633828536587e-06,-24.20058193979933,8.102012423175725e-07,-23.24858193979933,0.00024031922480731942,-31.707090533742907,7.747396015494463e-09,-30.902548305804977,2.4504791647445686e-09,-30.09685446334783,8.23630664334546e-07,-32.09548144885941,5.2309873524628475e-09,-29.545610658311965,9.443670720885922e-08,-32.97358264825323,2.701126622032829e-09,-33.34508700184292,1.5322335069831362e-08,-30.974955662741657,3.124495504848241e-09,-30.21506039403547,8.618352955373576e-08,-27.22613900379112,4.272944016802143e-09,-19.59558193979933,0.00030683889943097813,-25.27817170285996,3.1737611121020357e-09,-25.210625456752748,4.823197961075237e-08,-25.379491072020787,4.5061619329629905e-09,-23.347090963455607,1.7213806101626342e-07,-23.21199847124117,3.744484570048681e-10
-24.9221872909699,0.0006056234460886581,-25.3781872909699,8.273899502648644e-40,-25.5641872909699,1.8823594764934964e-05,-24.3481872909699,1.7736313230541047e-06,-24.0951872909699,9.397334227657898e-07,-23.143187290969898,0.00026618813523939715,-31.56319136675314,9.116089049993396e-09,-30.75864913881521,2.8434790553386893e-09,-29.952955296358066,9.427769118818557e-07,-31.95158228186964,6.132528192989493e-09,-29.4017114913222,1.0801095486664073e-07,-32.82968348126346,3.174842011216286e-09,-33.20118783485315,1.772675518776758e-08,-30.831056495751888,3.692773769079323e-09,-30.0711612270457,9.89671077599949e-08,-27.08223983680135,5.028721417109035e-09,-19.4901872909699,0.0003364538085593288,-25.134272535870195,3.798673101737319e-09,-25.066726289762983,5.603465745191354e-08,-25.235591905031022,5.296105198872975e-09,-23.203191796465838,1.9905164197432328e-07,-23.068099304251405,4.506267804877865e-10
-24.81679264214047,0.0006641618500681419,-25.27279264214047,2.4642150255353987e-39,-25.45879264214047,2.13675276663021e-05,-24.24279264214047,2.069089516937033e-06,-23.98979264214047,1.0899747389287648e-06,-23.037792642140467,0.00029484085613189426,-31.419292199763373,1.0726582116250706e-08,-30.614749971825443,3.2995069919245523e-09,-29.809056129368297,1.0791588132237115e-06,-31.807683114879875,7.1894461786952965e-09,-29.25781232433243,1.2353635247615106e-07,-32.68578431427369,3.7316361673414236e-09,-33.05728866786339,2.05084830697372e-08,-30.687157328762122,4.364409578132248e-09,-29.927262060055934,1.1364687023753632e-07,-26.938340669811584,5.91817701988898e-09,-19.384792642140468,0.00036892597985718837,-24.990373368880427,4.546629951782971e-09,-24.922827122773214,6.509960522312742e-08,-25.091692738041253,6.224527811232465e-09,-23.059292629476072,2.3017312831359708e-07,-22.924200137261636,5.423029297914863e-10
-24.71139799331104,0.0007283543405360082,-25.167397993311038,7.339170230591548e-39,-25.353397993311038,2.4255254498336773e-05,-24.137397993311037,2.4137661320817387e-06,-23.884397993311037,1.2642360846007602e-06,-22.93239799331104,0.0003265767731628516,-31.275393032773607,1.2621592794117726e-08,-30.470850804835674,3.828671207731509e-09,-29.665156962378532,1.2352696661373876e-06,-31.663783947890106,8.428519970936208e-09,-29.113913157342665,1.412933564738643e-07,-32.54188514728393,4.386079192241754e-09,-32.91338950087362,2.3726726813959702e-08,-30.543258161772354,5.158201437320862e-09,-29.783362893066165,1.3050407735452924e-07,-26.794441502821815,6.964955170128986e-09,-19.27939799331104,0.0004045308700725227,-24.846474201890658,5.441859133904253e-09,-24.778927955783445,7.563102527447467e-08,-24.947793571051484,7.315705600928329e-09,-22.915393462486303,2.661604205541442e-07,-22.780300970271867,6.526298045060743e-10
-24.606003344481607,0.0007987461968217654,-25.062003344481607,2.185824658783513e-38,-25.248003344481607,2.753323409068432e-05,-24.032003344481605,2.8158600960287632e-06,-23.779003344481605,1.466357683342751e-06,-22.827003344481604,0.00036172742726624913,-31.13149386578384,1.4851385360286242e-08,-30.32695163784591,4.4427010615661765e-09,-29.521257795388763,1.4139634453448038e-06,-31.51988478090034,9.881143431578153e-09,-28.970013990352896,1.616027358145403e-07,-32.39798598029416,5.155296447915494e-09,-32.76949033388385,2.7449985603795607e-08,-30.399358994782588,6.096366894035654e-09,-29.6394637260764,1.4986170871202772e-07,-26.65054233583205,8.196882308504291e-09,-19.174003344481605,0.00044357044841231326,-24.702575034900892,6.513358496752937e-09,-24.63502878879368,8.786615455988606e-08,-24.80389440406172,8.598170022252565e-09,-22.771494295496538,3.07774280994468e-07,-22.6364018032821,7.854017345689812e-10
-24.500608695652176,0.0008759351156387758,-24.956608695652175,6.510040357193024e-38,-25.142608695652175,3.125420282459437e-05,-23.926608695652174,3.2849361186704707e-06,-23.673608695652174,1.7007937142487845e-06,-22.721608695652172,0.00040065995865196113,-30.98759469879407,1.7475104024559567e-08,-30.18305247085614,5.1552070286526616e-09,-29.377358628398994,1.6185069769758433e-06,-31.375985613910572,1.1584121035206074e-08,-28.826114823363127,1.848313664438797e-07,-32.25408681330439,6.059416690267522e-09,-32.62559116689408,3.175750768812399e-08,-30.25545982779282,7.20516438761958e-09,-29.49556455908663,1.7209065133338498e-07,-26.50664316884228,9.646706679891823e-09,-19.068608695652173,0.0004863757396059225,-24.558675867911123,7.795835550751646e-09,-24.49112962180391,1.0208060876924509e-07,-24.65999523707195,1.0105454175952746e-08,-22.62759512850677,3.558944159621397e-07,-22.492502636292336,9.451849737603596e-10
