"Bs_1,2-Dichlorobenzene","Mean_fit_1,2-Dichlorobenzene",Bs_Ethylbenzene,Mean_fit_Ethylbenzene,Bs_Isobutylbenzene,Mean_fit_Isobutylbenzene,Bs_n-Butylbenzene,Mean_fit_n-Butylbenzene,Bs_p-Xylene,Mean_fit_p-Xylene,Bs_Toluene,Mean_fit_Toluene,"Bs_1,2-Benzenedithiol","Mean_fit_1,2-Benzenedithiol",Bs_Thianaphthene,Mean_fit_Thianaphthene,Bs_Benzofuran,Mean_fit_Benzofuran,Bs_Benzene,Mean_fit_Benzene,Bs_m-xylene,Mean_fit_m-xylene,Bs_1-Methylpyrrole,Mean_fit_1-Methylpyrrole,"Bs_Thieno[2,3-c]pyridine","Mean_fit_Thieno[2,3-c]pyridine",Bs_Indene,Mean_fit_Indene,Bs_n-Methylaniline,Mean_fit_n-Methylaniline,Bs_o-xylene,Mean_fit_o-xylene,Bs_2-Fluorobenzaldehyde,Mean_fit_2-Fluorobenzaldehyde,Bs_Indole,Mean_fit_Indole,Bs_Phenol,Mean_fit_Phenol
-21.48517391304348,6.773410534401816e-27,-30.195986150941337,2.3083148067644203e-08,-20.91110702341137,0.00020619004407627318,-20.81010702341137,5.922228733745665e-07,-19.588107023411368,1.5169494291716524e-06,-30.584376605795114,8.461908557097344e-24,-26.90361204013378,1.8895985550065683e-100,-25.36910702341137,8.879269026258366e-08,-35.093006688963214,4.43255756217204e-12,-28.433771558046146,1.0287984894609041e-10,-19.47613712374582,4.7297278986650887e-07,-22.71210702341137,1.2721209462141226e-19,-24.35752508361204,1.3570224133493441e-05,-22.79710702341137,6.7900924405506424e-43,-26.84910702341137,3.587692404931364e-05,-19.89210702341137,4.738732111490184e-05,-22.385107023411372,9.541185476267047e-05,-27.33310702341137,2.0850946053463157e-06,-25.946127090301,4.9875642594025206e-08
-21.379782608695653,1.1556262571022175e-26,-30.052086983951572,2.597121491823011e-08,-20.805712374581937,0.0002203733655392989,-20.704712374581938,6.625769042419166e-07,-19.482712374581936,1.7112605443553638e-06,-30.44047743880535,1.1839977027341917e-23,-26.773792642140467,1.1264414667216983e-99,-25.26371237458194,9.97191477701824e-08,-34.94910702341137,5.201049768135041e-12,-28.28987239105638,1.201447162260123e-10,-19.37019397993311,5.325615074881864e-07,-22.60671237458194,1.8081790811459676e-19,-24.250401337792642,1.5099688870310154e-05,-22.69171237458194,1.4511164681367295e-42,-26.74371237458194,3.872838033898535e-05,-19.78671237458194,5.094287815284427e-05,-22.27971237458194,0.00010284903673517213,-27.227712374581937,2.29773049710996e-06,-25.833033444816053,5.6438810353715664e-08
-21.274391304347827,1.971639013051525e-26,-29.908187816961803,2.9220624591956225e-08,-20.700317725752505,0.00023553209402384472,-20.599317725752506,7.412887446648629e-07,-19.377317725752505,1.9304615707448686e-06,-30.29657827181558,1.6566600201606585e-23,-26.64397324414716,6.715026186848899e-99,-25.158317725752507,1.1199016933977855e-07,-34.80520735785954,6.102778883565876e-12,-28.145973224066612,1.4030690154445203e-10,-19.2642508361204,5.996576615091621e-07,-22.501317725752507,2.570126369842456e-19,-24.143277591973245,1.6801532711143654e-05,-22.586317725752508,3.1011934263546207e-42,-26.638317725752508,4.180645759060101e-05,-19.681317725752507,5.4765200502244393e-05,-22.17431772575251,0.00011086586935032758,-27.122317725752506,2.532050732531567e-06,-25.7199397993311,6.386562950816507e-08
-21.169,3.363856068426929e-26,-29.764288649972038,3.2876586785994255e-08,-20.594923076923074,0.00025173327693979995,-20.493923076923075,8.29351271241837e-07,-19.271923076923073,2.1777407208835937e-06,-30.152679104825815,2.3180133002460915e-23,-26.514153846153846,4.003011077113585e-98,-25.05292307692308,1.2577121134968275e-07,-34.661307692307695,7.1608447836573635e-12,-28.002074057076847,1.6385262073369227e-10,-19.15830769230769,6.75207094224513e-07,-22.395923076923076,3.653150081115425e-19,-24.036153846153844,1.869518304125637e-05,-22.480923076923077,6.62758701926531e-42,-26.532923076923076,4.512916505624737e-05,-19.575923076923075,5.8874300679407024e-05,-22.068923076923078,0.00011950751990960936,-27.016923076923078,2.7902666422258555e-06,-25.606846153846153,7.22697484749416e-08
-21.063608695652174,5.739147772075905e-26,-29.62038948298227,3.698996764429686e-08,-20.489528428093642,0.0002690485657397498,-20.388528428093643,9.278753102149558e-07,-19.166528428093642,2.4566945900637365e-06,-30.008779937836046,3.243384638205233e-23,-26.384334448160534,2.386304570915253e-97,-24.947528428093648,1.4124809053148356e-07,-34.51740802675586,8.402352271636155e-12,-27.858174890087078,1.913496843395649e-10,-19.05236454849498,7.602748118056166e-07,-22.290528428093644,5.192548378845512e-19,-23.929030100334447,2.0802256577339522e-05,-22.375528428093645,1.416387295440883e-41,-26.427528428093645,4.871594289937294e-05,-19.470528428093644,6.329169216913844e-05,-21.963528428093646,0.0001288226735363724,-26.911528428093646,3.0748150618289794e-06,-25.493752508361204,8.177977073235527e-08
-20.95821739130435,9.791684447761484e-26,-29.4764903159925,4.161799746818143e-08,-20.38413377926421,0.0002875545314092171,-20.28313377926421,1.0381036493022797e-06,-19.06113377926421,2.7713804656889923e-06,-29.864880770846277,4.5381723695152605e-23,-26.254515050167225,1.42254153073114e-96,-24.842133779264216,1.5862948942523117e-07,-34.37350836120402,9.859105430937192e-12,-27.71427572309731,2.2346119050601874e-10,-18.946421404682273,8.560599973183527e-07,-22.185133779264213,7.380632623343742e-19,-23.82190635451505,2.3146806050860923e-05,-22.270133779264214,3.0269734140868355e-41,-26.322133779264213,5.258777584398175e-05,-19.365133779264212,6.804050194447578e-05,-21.858133779264215,0.0001388638068856943,-26.806133779264215,3.3883813277994684e-06,-25.380658862876253,9.254122276329903e-08
-20.852826086956522,1.6705805135568838e-25,-29.332591149002734,4.682506697260304e-08,-20.27873913043478,0.0003073330014814649,-20.17773913043478,1.1614267140413212e-06,-18.95573913043478,3.126375336629177e-06,-29.72098160385651,6.349850774044475e-23,-26.124695652173912,8.480159788986454e-96,-24.736739130434785,1.781497701441802e-07,-34.229608695652175,1.1568422360299742e-11,-27.570376556107544,2.609615157424808e-10,-18.840478260869563,9.639129151530406e-07,-22.07973913043478,1.0490752121384564e-18,-23.714782608695653,2.5755594677195613e-05,-22.164739130434782,6.468970795686537e-41,-26.21673913043478,5.676731584327092e-05,-19.25973913043478,7.3145591412845e-05,-21.752739130434783,0.00014968748310641101,-26.700739130434783,3.73392461809264e-06,-25.267565217391304,1.0471878096145001e-07
-20.747434782608696,2.850213635013542e-25,-29.188691982012966,5.268362316655537e-08,-20.173344481605348,0.0003284714200319535,-20.07234448160535,1.2994001063702935e-06,-18.850344481605347,3.526842460655977e-06,-29.577082436866743,8.884767163866142e-23,-25.994876254180603,5.0552555755458136e-95,-24.631344481605353,2.0007213438802394e-07,-34.08570903010034,1.3574091163108746e-11,-27.426477389117775,3.0475498919509366e-10,-18.734535117056854,1.0853539451489945e-06,-21.97434448160535,1.4911442648458978e-18,-23.607658862876253,2.865840153804203e-05,-22.05934448160535,1.382489286516258e-40,-26.11134448160535,6.1279014482343e-05,-19.15434448160535,7.8633686418351e-05,-21.64734448160535,0.00016135466969830064,-26.595344481605352,4.11470587678943e-06,-25.154471571906353,1.1849879157668395e-07
-20.64204347826087,4.862811279847024e-25,-29.0447928150232,5.927517732211866e-08,-20.067949832775916,0.0003510632322039919,-19.966949832775917,1.453764226659777e-06,-18.744949832775916,3.978606457927852e-06,-29.433183269876977,1.2431644516558297e-22,-25.86505685618729,3.013576344077611e-94,-24.525949832775922,2.2469217231208609e-07,-33.9418093645485,1.5927491680857913e-11,-27.28257822212801,3.5589770075626494e-10,-18.628591973244145,1.2220950147141403e-06,-21.868949832775918,2.1194964792375045e-18,-23.500535117056856,3.1888361356121814e-05,-21.95394983277592,2.954529689029715e-40,-26.00594983277592,6.614926588605824e-05,-19.048949832775918,8.45335169767552e-05,-21.54194983277592,0.00017393108103322283,-26.48994983277592,4.534318586131752e-06,-25.041377926421404,1.3409212226067667e-07
-20.536652173913044,8.29654775800526e-25,-28.90089364803343,6.669143905617774e-08,-19.96255518394649,0.0003752082949196846,-19.86155518394649,1.626466226683128e-06,-18.639555183946488,4.4882380224349715e-06,-29.28928410288721,1.7394466566845235e-22,-25.73523745819398,1.796475419663304e-93,-24.42055518394649,2.523418481029118e-07,-33.79790969899666,1.8688911706527302e-11,-27.13867905513824,4.156229689202046e-10,-18.522648829431436,1.3760637310387222e-06,-21.76355518394649,3.012629583472528e-18,-23.39341137123746,3.5482342532037283e-05,-21.848555183946488,6.314150690711604e-40,-25.900555183946487,7.140656096393863e-05,-18.94355518394649,9.08759674699951e-05,-21.43655518394649,0.00018748754744431342,-26.38455518394649,4.996722676270976e-06,-24.928284280936452,1.517373888478957e-07
-20.431260869565218,1.415492001224186e-24,-28.756994481043666,7.503559230344366e-08,-19.857160535117057,0.00040101331553930354,-19.756160535117058,1.8196845704100572e-06,-18.534160535117056,5.063149483121854e-06,-29.145384935897443,2.433849091663558e-22,-25.60541806020067,1.0709282145106088e-92,-24.31516053511706,2.833939759988329e-07,-33.65401003344482,2.192909139572661e-11,-26.99477988814847,4.853710825477216e-10,-18.416705685618727,1.5494305535578312e-06,-21.65816053511706,4.28211940719006e-18,-23.286287625418062,3.948136774779277e-05,-21.743160535117056,1.3494025493481315e-39,-25.795160535117056,7.70816538896601e-05,-18.83816053511706,9.769423808111011e-05,-21.331160535117057,0.00020210041293276684,-26.279160535117057,5.506281892626164e-06,-24.815190635451504,1.7170460674905952e-07
-20.325869565217392,2.4150015933993506e-24,-28.613095314053897,8.442373093355965e-08,-19.751765886287625,0.00042859232034805515,-19.650765886287626,2.03585651239478e-06,-18.428765886287625,5.711702604103567e-06,-29.001485768907674,3.405463098409872e-22,-25.475598662207357,6.384096481820291e-92,-24.209765886287627,3.182672471067472e-07,-33.51011036789298,2.5731035439260403e-11,-26.850880721158706,5.668240337699401e-10,-18.31076254180602,1.744639389666403e-06,-21.552765886287627,6.086558639014006e-18,-23.17916387959866,4.393108192474417e-05,-21.637765886287625,2.8838197397883077e-39,-25.689765886287624,8.320774178341211e-05,-18.732765886287627,0.00010502401830840563,-21.225765886287626,0.0002178519636980228,-26.173765886287626,6.067804973353597e-06,-24.702096989966556,1.9429932283161747e-07
-20.220478260869566,4.120286579561992e-24,-28.46919614706413,9.49864739862007e-08,-19.646371237458194,0.000458067154872284,-19.545371237458195,2.277708840322817e-06,-18.323371237458193,6.443330191269349e-06,-28.85758660191791,4.764953979420483e-22,-25.345779264214045,3.805734813683473e-91,-24.104371237458196,3.5743187479269326e-07,-33.36621070234114,3.0192139420106294e-11,-26.706981554168937,6.619460796230019e-10,-18.20481939799331,1.964442044935999e-06,-21.447371237458196,8.651369227105602e-18,-23.072040133779264,4.8882272861010225e-05,-21.532371237458193,6.16303585287444e-39,-25.584371237458193,8.982065864168769e-05,-18.627371237458195,0.00011290367345991902,-21.120371237458194,0.00023483088986505973,-26.068371237458194,6.686591025354542e-06,-24.589003344481604,2.1986729101422406e-07
-20.11508695652174,7.029710267736233e-24,-28.325296980074363,1.0687078299711733e-07,-19.540976588628762,0.0004895680181577677,-19.439976588628763,2.548292269441765e-06,-18.217976588628762,7.268673273203284e-06,-28.71368743492814,6.667165601235574e-22,-25.215959866220736,2.2687027856372056e-90,-23.998976588628764,4.0141593476393756e-07,-33.2223110367893,3.5426684826354556e-11,-26.563082387179172,7.730311105670361e-10,-18.098876254180603,2.2119370134043963e-06,-21.341976588628764,1.229696351300322e-17,-22.964916387959867,5.439145047065014e-05,-21.42697658862876,1.317107667991897e-38,-25.47897658862876,9.695908464128525e-05,-18.521976588628764,0.00012137444509603702,-21.014976588628762,0.00025313278296284065,-25.962976588628763,7.368479526833101e-06,-24.475909698996652,2.4879976312208396e-07
-20.009695652173914,1.1993541103048589e-23,-28.181397813084594,1.2024200669974993e-07,-19.43558193979933,0.000523234033281391,-19.33458193979933,2.851019922650555e-06,-18.11258193979933,8.199735850654517e-06,-28.56978826793837,9.328756866546924e-22,-25.086140468227423,1.3524358846686172e-89,-23.893581939799333,4.508124853266688e-07,-33.078411371237465,4.156876663562697e-11,-26.419183220189403,9.027579681923721e-10,-17.992933110367893,2.4906131546721414e-06,-21.236581939799333,1.7478772165492708e-17,-22.857792642140467,6.0521491210795264e-05,-21.32158193979933,2.814802072381227e-38,-25.37358193979933,0.0001046647720329412,-18.416581939799332,0.00013048066645977987,-20.90958193979933,0.00027286067190158573,-25.85758193979933,8.119905428031827e-06,-24.362816053511704,2.8153947596473995e-07
-19.904304347826088,2.0462440514897376e-23,-28.03749864609483,1.352861815505258e-07,-19.3301872909699,0.0005592138565144854,-19.2291872909699,3.189710381538111e-06,-18.0071872909699,9.250059464036323e-06,-28.425889100948606,1.3052878821401609e-21,-24.956321070234115,8.062240826426943e-89,-23.7881872909699,5.062875638222274e-07,-32.93451170568562,4.877572846782235e-11,-26.275284053199634,1.0542550461122837e-09,-17.886989966555184,2.804398873405276e-06,-21.1311872909699,2.484413945687866e-17,-22.75066889632107,6.734235502078818e-05,-21.2161872909699,6.015537605032213e-38,-25.268187290969898,0.00011298278893552609,-18.3111872909699,0.0001402699940111697,-20.8041872909699,0.000294125600404375,-25.7521872909699,8.947959869829046e-06,-24.249722408026756,3.185874262513484e-07
-19.79891304347826,3.4911413420618536e-23,-27.89359947910506,1.5221262008520766e-07,-19.224792642140468,0.000597666327711954,-19.12379264214047,3.5686358512954105e-06,-17.901792642140467,1.043492011632203e-05,-28.281989933958837,1.8263703081079762e-21,-24.826501672240802,4.8061226325147206e-88,-23.68279264214047,5.685891670579633e-07,-32.79061204013378,5.723219330555613e-11,-26.13138488620987,1.2311757319079178e-09,-17.781046822742475,3.1577174943805202e-06,-21.02579264214047,3.531319359899903e-17,-22.643545150501673,7.493188291734154e-05,-21.110792642140467,1.2855856911794858e-37,-25.162792642140467,0.00012196178244467545,-18.20579264214047,0.0001507936562645918,-20.698792642140468,0.00031704724907161694,-25.64679264214047,9.860457092831281e-06,-24.136628762541804,3.6051053701382615e-07
-19.693521739130436,5.956311937171025e-23,-27.749700312115294,1.7125682311822076e-07,-19.119397993311036,0.0006387611646663336,-19.018397993311037,3.992576046899908e-06,-17.796397993311036,1.1771550413399969e-05,-28.13809076696907,2.555473430787756e-21,-24.696682274247493,2.8650613714060863e-87,-23.57739799331104,6.385573368154694e-07,-32.646712374581945,6.715479303852124e-11,-25.9874857192201,1.4377865094255039e-09,-17.675103678929766,3.5555496135092463e-06,-20.920397993311038,5.0193794972242884e-17,-22.536421404682272,8.337668430078883e-05,-21.00539799331104,2.7474361858910904e-37,-25.05739799331104,0.00013165426258063585,-18.100397993311038,0.00016210672121655455,-20.59339799331104,0.0003417546054961165,-25.541397993311037,1.08660081679321e-05,-24.023535117056856,4.079503328498195e-07
-19.58813043478261,1.0162192938293669e-22,-27.605801145125525,1.926837563024971e-07,-19.014003344481605,0.00068267970434065,-18.913003344481606,4.466878480100046e-06,-17.691003344481604,1.3279390150148124e-05,-27.994191599979303,3.5756409455798376e-21,-24.56686287625418,1.7079415756873427e-86,-23.472003344481607,7.171354864179577e-07,-32.5028127090301,7.879771798997434e-11,-25.843586552230335,1.679069846033073e-09,-17.569160535117057,4.0035033035682605e-06,-20.815003344481607,7.13449223065168e-17,-22.429297658862875,9.277312403962037e-05,-20.900003344481604,5.871569392327844e-37,-24.952003344481604,0.0001421169087195809,-17.995003344481606,0.0001742683837461464,-20.488003344481605,0.000368386686102977,-25.436003344481605,1.1974102243584346e-05,-23.910441471571907,4.6163275673402846e-07
-19.482739130434783,1.7337937704477296e-22,-27.461901978135757,2.1679153663663897e-07,-18.908608695652173,0.0007296156940787192,-18.807608695652174,4.997525907418041e-06,-17.585608695652173,1.4980368983480418e-05,-27.850292432989534,5.0030683229470985e-21,-24.43704347826087,1.0181507646133788e-85,-23.366608695652175,8.053831210707344e-07,-32.35891304347827,9.245922858928748e-11,-25.699687385240566,1.9608443459869988e-09,-17.463217391304347,4.507893164031621e-06,-20.709608695652175,1.0140890804805062e-16,-22.32217391304348,0.00010322842052468365,-20.794608695652173,1.2548181211982772e-36,-24.846608695652172,0.00015341090028135262,-17.889608695652175,0.00018734227447225169,-20.382608695652173,0.00039709331366339176,-25.330608695652174,1.3195196075846875e-05,-23.797347826086956,5.223792786140865e-07
-19.377347826086957,2.958063143158644e-22,-27.31800281114599,2.4391558020973566e-07,-18.803214046822742,0.000779776136086819,-18.702214046822743,5.591211789656133e-06,-17.48021404682274,1.6899225299367438e-05,-27.70639326599977,7.000337289184234e-21,-24.30722408026756,6.069475643893544e-85,-23.261214046822744,9.044901234796051e-07,-32.215013377926425,1.0848929600212033e-10,-25.555788218250797,2.289905067434371e-09,-17.357274247491638,5.075829328995094e-06,-20.604214046822744,1.441415352211918e-16,-22.215050167224078,0.00011486186713281375,-20.68921404682274,2.6816825486981812e-36,-24.74121404682274,0.00016560227358517675,-17.784214046822743,0.00020139679166066688,-20.277214046822742,0.00042803595472589063,-25.225214046822742,1.4540812685285192e-05,-23.684254180602004,5.911194657732647e-07
-19.27195652173913,5.046815664041708e-22,-27.174103644156222,2.7443326889124044e-07,-18.69781939799331,0.0008333821886868567,-18.59681939799331,6.255424714371251e-06,-17.37481939799331,1.906386590606146e-05,-27.56249409901,9.794933628545101e-21,-24.177404682274247,3.6181807127363604e-84,-23.155819397993312,1.0157927973548535e-06,-32.07111371237458,1.2729856745059087e-10,-25.41188905126103,2.6741873868282955e-09,-17.25133110367893,5.715317687465392e-06,-20.498819397993312,2.0488123357050208e-16,-22.10792642140468,0.00012780619092567623,-20.583819397993313,5.731046731397763e-36,-24.635819397993313,0.00017876230693412686,-17.678819397993312,0.00021650545789119027,-20.171819397993314,0.000461388621523745,-25.11981939799331,1.602365007075729e-05,-23.571160535117055,6.68905207309127e-07
-19.166565217391305,8.610481627386586e-22,-27.030204477166457,3.0876920089321757e-07,-18.59242474916388,0.0008906701280587,-18.49142474916388,6.998542845744561e-06,-17.26942474916388,2.1505771778027332e-05,-27.418594932020234,1.3705157455175118e-20,-24.047585284280935,2.156896647766993e-83,-23.05042474916388,1.1407918851076287e-06,-31.927214046822748,1.4936888589085234e-10,-25.267989884271266,3.1229583623843083e-09,-17.14538795986622,6.43537272822223e-06,-20.39342474916388,2.912159899293131e-16,-22.000802675585284,0.00014220906394802414,-20.47842474916388,1.22478690303632e-35,-24.53042474916388,0.0001929679361497551,-17.57342474916388,0.00023274730332003375,-20.066424749163883,0.000497338843254604,-25.01442474916388,1.7657701004805172e-05,-23.458066889632107,7.56926810386933e-07
-19.06117391304348,1.4690529393377353e-21,-26.886305310176688,3.4740109825550655e-07,-18.487030100334447,0.0009518923744185114,-18.386030100334448,7.829939592636206e-06,-17.164030100334447,2.4260455742925177e-05,-27.274695765030465,1.9176377093944963e-20,-23.917765886287626,1.2857851828052713e-82,-22.94503010033445,1.2811728026603985e-06,-31.783314381270905,1.7526563353392848e-10,-25.124090717281497,3.6470402113514507e-09,-17.03944481605351,7.24614459927168e-06,-20.28803010033445,4.13931287471126e-16,-21.893678929765887,0.00015823478419663622,-20.37303010033445,2.617502575281665e-35,-24.42503010033445,0.00020830220295119437,-17.46803010033445,0.00025020727750713024,-19.96103010033445,0.0005360887119890517,-24.909030100334448,1.945838503968647e-05,-23.344973244147155,8.565312145664354e-07
-18.955782608695653,2.5063830712009328e-21,-26.74240614318692,3.9086645344375315e-07,-18.381635451505016,0.001017318586821214,-18.280635451505017,8.760101826968914e-06,-17.058635451505015,2.736797875700155e-05,-27.130796598040696,2.6831755830015435e-20,-23.787946488294313,7.664917732767864e-82,-22.839635451505018,1.4388283641823968e-06,-31.639414715719067,2.0565221541759133e-10,-24.980191550291728,4.25907129030361e-09,-16.9335016722408,8.159062172092193e-06,-20.182635451505018,5.883574964035864e-16,-21.78655518394649,0.00017606614522485978,-20.26763545150502,5.59388716079607e-35,-24.319635451505018,0.00022485473875907778,-17.362635451505017,0.00026897669192165434,-19.85563545150502,0.0005778560088502379,-24.803635451505016,2.1442693967990985e-05,-23.231879598662207,9.692426029086192e-07
-18.850391304347827,4.27619450013459e-21,-26.598506976197154,4.3977000753320343e-07,-18.276240802675584,0.0010872368310287967,-18.175240802675585,9.800762142703072e-06,-16.953240802675584,3.0873532263237175e-05,-26.98689743105093,3.754322922388154e-20,-23.658127090301,4.569267451186435e-81,-22.734240802675586,1.615884303127255e-06,-31.495515050167228,2.413070540594793e-10,-24.836292383301963,4.973810872050526e-09,-16.827558528428092,9.18699412624067e-06,-20.077240802675586,8.362850406625653e-16,-21.67943143812709,0.00019590651544750044,-20.162240802675587,1.1954744137874204e-34,-24.214240802675587,0.00024272228670470694,-17.257240802675586,0.0002891536953929732,-19.750240802675588,0.0006228754165182547,-24.698240802675585,2.3629352108368406e-05,-23.118785953177255,1.0967857252408329e-06
-18.745,7.295708151356044e-21,-26.45460780920739,4.947921640204395e-07,-18.170846153846153,0.0011619548251523694,-18.069846153846154,1.0965046822533824e-05,-16.847846153846152,3.482809508372696e-05,-26.842998264061166,5.253081719609932e-20,-23.528307692307692,2.7238655088514954e-80,-22.628846153846155,1.8147279336456138e-06,-31.35161538461539,2.8314353054872874e-10,-24.692393216312194,5.8084950689325955e-09,-16.721615384615383,1.0344430323597783e-05,-19.971846153846155,1.1886865953285073e-15,-21.572307692307692,0.0002179821505383601,-20.056846153846156,2.5548586035779316e-34,-24.108846153846155,0.00026200926484011973,-17.151846153846154,0.0003108437849389866,-19.644846153846157,0.0006713998245520335,-24.592846153846153,2.6038992926322838e-05,-23.005692307692307,1.2411122904550722e-06
-18.639608695652175,1.2447365859548189e-20,-26.31070864221762,5.566984553219571e-07,-18.06545150501672,0.001241801268054925,-17.964451505016722,1.2267641377278276e-05,-16.74245150501672,3.928917437672479e-05,-26.699099097071397,7.350158237146721e-20,-23.39848829431438,1.623770853768855e-79,-22.523451505016723,2.0380403387782338e-06,-31.20771571906355,3.322333829132764e-10,-24.54849404932243,6.7832524856697896e-09,-16.615672240802674,1.1647686027147957e-05,-19.866451505016723,1.6895863888635709e-15,-21.465183946488295,0.00024254476489155835,-19.951451505016724,5.460010192603563e-34,-24.003451505016724,0.0002828283737760246,-17.046451505016723,0.0003341603545800537,-19.539451505016725,0.0007237017344895738,-24.487451505016722,2.8694353653607992e-05,-22.892598662207355,1.4044308316703e-06
-18.534217391304345,2.1236720771601875e-20,-26.16680947522785,6.263501936636008e-07,-17.96005685618729,0.0013271272557936703,-17.85905685618729,1.3724975744206659e-05,-16.63705685618729,4.432164140496175e-05,-26.555199930081628,1.0284406181883613e-19,-23.26866889632107,9.679742913080939e-79,-22.41805685618729,2.2888325193751847e-06,-31.063816053511708,3.8983416116605987e-10,-24.40459488233266,7.921589625326915e-09,-16.509729096989965,1.3115131840713367e-05,-19.76105685618729,2.4015599878486816e-15,-21.358060200668895,0.0002698743909735192,-19.846056856187293,1.1668634523094634e-33,-23.898056856187292,0.00030530125222321146,-16.94105685618729,0.0003592252849352337,-19.434056856187294,0.0007800747721857721,-24.38205685618729,3.162048973890941e-05,-22.779505016722407,1.5892405012225946e-06
-18.42882608695652,3.623242975420587e-20,-26.022910308238085,7.047164545421678e-07,-17.85466220735786,0.0014183077916856716,-17.75366220735786,1.5355431478078338e-05,-16.531662207357858,4.999867423254764e-05,-26.411300763091862,1.4390031765496232e-19,-23.138849498327758,5.770359940004435e-78,-22.31266220735786,2.5704859910743563e-06,-30.91991638795987,4.5742144235456487e-10,-24.26069571534289,9.250957754066723e-09,-16.403785953177255,1.4767452607996615e-05,-19.65566220735786,3.4135516320742957e-15,-21.250936454849498,0.00030028255855324285,-19.74066220735786,2.4937138728788805e-33,-23.79266220735786,0.0003295591841801031,-16.83566220735786,0.000386169576599092,-19.328662207357862,0.0008408353153772895,-24.27666220735786,3.484501114879501e-05,-22.66641137123746,1.7983693125703686e-06
-18.323434782608693,6.181693398017211e-20,-25.879011141248316,7.928875594790198e-07,-17.749267558528427,0.0015157433958983208,-17.648267558528428,1.717957354547044e-05,-16.426267558528426,5.6402821012452515e-05,-26.267401596102093,2.0134659264699006e-19,-23.00903010033445,3.439869646972686e-77,-22.20726755852843,2.8867983766268786e-06,-30.77601672240803,5.367266308766376e-10,-24.116796548353125,1.0803414894760227e-08,-16.297842809364546,1.662793891669868e-05,-19.55026755852843,4.851985710869264e-15,-21.1438127090301,0.00033411582929447257,-19.63526755852843,5.32933726519651e-33,-23.68726755852843,0.0003557438617959458,-16.73026755852843,0.00041513403051273215,-19.22326755852843,0.0009063242450272576,-24.171267558528427,3.839834274308309e-05,-22.553317725752507,2.0350174142337128e-06
-18.218043478260867,1.054672113527075e-19,-25.73511197425855,8.920902456432337e-07,-17.643872909698995,0.0016198618207964365,-17.542872909698996,1.9220409642593625e-05,-16.320872909698995,6.362719926707423e-05,-26.123502429112328,2.817259268861311e-19,-22.879210702341137,2.050600536394887e-76,-22.101872909698997,3.24203460818499e-06,-30.632117056856192,6.29781312404953e-10,-23.972897381363357,1.2616398913573409e-08,-16.191899665551837,1.872281531206399e-05,-19.444872909698997,6.896560496486127e-15,-21.0366889632107,0.000371759726057476,-19.529872909698998,1.1389372291305886e-32,-23.581872909698998,0.00038400820824694825,-16.624872909698997,0.0004462699787727475,-19.117872909699,0.0009769088296003438,-24.065872909698996,4.23140111747086e-05,-22.44022408026756,2.3028060578684257e-06
-18.11265217391304,1.7993989598520723e-19,-25.591212807268782,1.0037047333887796e-06,-17.538478260869564,0.00173111987862038,-17.437478260869565,2.1503680303047075e-05,-16.215478260869563,7.17768485252775e-05,-25.97960326212256,3.9419339973139966e-19,-22.749391304347824,1.2224191586921454e-75,-21.996478260869566,3.6409844297762863e-06,-30.488217391304353,7.389692976484099e-10,-23.82899821437359,1.4733630342678769e-08,-16.085956521739128,2.1081609840368705e-05,-19.339478260869566,9.802697187492776e-15,-20.929565217391303,0.00041364310052575915,-19.424478260869567,2.434032502260545e-32,-23.476478260869566,0.00041451726529297844,-16.519478260869565,0.0004797400695674013,-19.012478260869567,0.0010529847520519893,-23.960478260869564,4.6628961012953956e-05,-22.327130434782607,2.6058330096824874e-06
-18.007260869565215,3.0699935792259126e-19,-25.447313640279013,1.1292839291525343e-06,-17.433083612040132,0.0018500053884237594,-17.332083612040133,2.4058183449191035e-05,-16.110083612040132,8.097025588804341e-05,-25.83570409513279,5.515588789050407e-19,-22.619571906354516,7.287175503058422e-75,-21.891083612040134,4.089026975094325e-06,-30.34431772575251,8.670876891715721e-10,-23.685099047383822,1.720616671085355e-08,-15.98001337792642,2.373757012381278e-05,-19.234083612040134,1.393344873848904e-14,-20.822441471571906,0.00046024298748206457,-19.319083612040135,5.201791697144987e-32,-23.371083612040135,0.00044744915053654606,-16.414083612040134,0.0005157191101914099,-18.907083612040136,0.0011349782899855879,-23.855083612040133,5.1383903062833774e-05,-22.21403678929766,2.9487352529665826e-06
-17.90186956521739,5.237782607845423e-19,-25.303414473289248,1.2705750308652262e-06,-17.3276889632107,0.0019770392495642108,-17.2266889632107,2.6916137473837403e-05,-16.0046889632107,9.134107658236873e-05,-25.691804928143025,7.717460442165611e-19,-22.489752508361203,4.3440849593025104e-74,-21.785688963210703,4.592203291082019e-06,-30.200418060200672,1.0174185356397654e-09,-23.541199880394053,2.0093633807363367e-08,-15.874070234113711,2.6728131822096027e-05,-19.128688963210703,1.980485472873792e-14,-20.715317725752506,0.0005120899992487327,-19.213688963210704,1.111679356596764e-31,-23.265688963210703,0.0004829960897853345,-16.308688963210702,0.0005543949723701223,-18.801688963210704,0.0012233486601386644,-23.7496889632107,5.662369815500432e-05,-22.100943143812707,3.336759941038451e-06
